id,last_name,marital_status,gender,annual_income, industry ,zip_code,age_at_issue,member_type,add_members,annual_fee,payment_type,status,start_month,start_day,start_year,end_month,end_day,end_year
A03639,Harrington,Single,M,40477.00,Industrials,80236,26,Gold,0,9000.00,ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A03709,Bailey,Married,M,74024.00,Consumer Discretionary,80236,34,Silver,1,7000.00,ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A03549,Lawrence,Married,M,85763.00,Materials,80236,38,Bronze,2,5000.00,ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A03332,Patrick,Married,M,48739.00,Materials,80236,39,Gold,3,9000.00,ANNUAL,ACTIVE,3,31,2010,NULL,NULL,NULL
A01584,Hardy,Married,M,75958.00,Consumer Discretionary,80236,34,Bronze,2,5000.00,SEMI-ANNUAL,ACTIVE,3,31,2009,NULL,NULL,NULL
A01541,Quinn,Married,M,71188.00,Consumer Discretionary,80236,41,Platinum,1,15000.00,QUARTERLY,ACTIVE,3,31,2009,NULL,NULL,NULL
A01567,Harmon,Married,M,84020.00,Unclassified,80236,55,Platinum,3,15000.00,QUARTERLY,ACTIVE,3,31,2009,NULL,NULL,NULL
A00434,Munoz,Married,F,35718.00,Real Estate,80236,34,Gold,3,9000.00,MONTHLY,ACTIVE,3,31,2008,NULL,NULL,NULL
A00400,Castro,Married,M,40971.00,Health Care,80236,42,Gold,3,9000.00,MONTHLY,ACTIVE,3,31,2008,NULL,NULL,NULL
A00436,Crawford,Married,M,85057.00,Materials,80236,48,Platinum,3,15000.00,SEMI-ANNUAL,ACTIVE,3,31,2008,NULL,NULL,NULL
A08594,Fuller,Married,F,38043.00,Consumer Discretionary,80236,28,Platinum,3,15000.00,ANNUAL,ACTIVE,3,30,2013,NULL,NULL,NULL
A08568,Johnson,Married,M,83824.00,Industrials,80236,37,Silver,1,7000.00,ANNUAL,ACTIVE,3,30,2013,NULL,NULL,NULL
A08501,Sparks,Married,F,36660.00,Information Technology,80236,62,Silver,3,7000.00,ANNUAL,ACTIVE,3,30,2013,NULL,NULL,NULL
A03520,Barton,Married,M,94914.00,Unclassified,80236,27,Gold,1,9000.00,ANNUAL,ACTIVE,3,30,2010,NULL,NULL,NULL
A03506,Riley,Married,M,102546.00,Telecommunication Services,80236,30,Bronze,1,5000.00,ANNUAL,ACTIVE,3,30,2010,NULL,NULL,NULL
A01510,Anderson,Married,M,95992.00,Consumer Discretionary,80236,50,Platinum,2,15000.00,ANNUAL,ACTIVE,3,30,2009,NULL,NULL,NULL
A00011,Cain,Married,M,39545.00,Consumer Discretionary,80236,38,Platinum,3,15000.00,ANNUAL,ACTIVE,3,30,2007,NULL,NULL,NULL
A00010,Estrada,Married,M,67883.00,Unclassified,80236,42,Platinum,2,15000.00,SEMI-ANNUAL,ACTIVE,3,30,2007,NULL,NULL,NULL
A03510,Brock,Married,M,40915.00,Materials,80236,46,Platinum,2,15000.00,SEMI-ANNUAL,ACTIVE,3,29,2010,NULL,NULL,NULL
A05448,Newman,Married,F,102983.00,Telecommunication Services,80236,49,Silver,3,7000.00,ANNUAL,ACTIVE,3,28,2011,NULL,NULL,NULL
A06664,Francis,Married,M,91799.00,Unclassified,80236,40,Gold,2,9000.00,ANNUAL,ACTIVE,3,26,2012,NULL,NULL,NULL
A06758,Turner,Married,M,45930.00,Consumer Staples,80236,46,Gold,3,9000.00,ANNUAL,ACTIVE,3,26,2012,NULL,NULL,NULL
A08535,Boone,Divorced,F,37667.00,Energy,80236,42,Gold,0,9000.00,ANNUAL,ACTIVE,3,25,2013,NULL,NULL,NULL
A03401,Nunez,Married,M,54057.00,Consumer Discretionary,80236,35,Silver,2,7000.00,ANNUAL,ACTIVE,3,25,2010,NULL,NULL,NULL
A08419,Allison,Married,F,104933.00,Health Care,80236,52,Silver,2,7000.00,ANNUAL,ACTIVE,3,19,2013,NULL,NULL,NULL
A08288,Carpenter,Married,F,93127.00,Energy,80236,53,Bronze,1,5000.00,MONTHLY,ACTIVE,3,18,2013,NULL,NULL,NULL
A08379,Farmer,Married,M,67656.00,Energy,80236,60,Bronze,1,5000.00,ANNUAL,ACTIVE,3,18,2013,NULL,NULL,NULL
A00322,Tucker,Single,M,64512.00,Health Care,80236,28,Platinum,0,15000.00,SEMI-ANNUAL,ACTIVE,3,18,2008,NULL,NULL,NULL
A01348,Garner,Married,M,112008.00,Energy,80236,30,Gold,1,9000.00,ANNUAL,ACTIVE,3,16,2009,NULL,NULL,NULL
A03170,Chambers,Married,M,65352.00,Financials,80236,55,Platinum,1,15000.00,ANNUAL,ACTIVE,3,15,2010,NULL,NULL,NULL
A03233,Johnston,Widowed,F,76562.00,Energy,80236,63,Gold,0,9000.00,ANNUAL,ACTIVE,3,15,2010,NULL,NULL,NULL
A08277,Erickson,Married,F,51001.00,Consumer Staples,80236,39,Gold,3,9000.00,ANNUAL,ACTIVE,3,14,2013,NULL,NULL,NULL
A01392,Thompson,Married,M,79018.00,Real Estate,80236,39,Gold,3,9000.00,ANNUAL,ACTIVE,3,13,2009,NULL,NULL,NULL
A07983,Powell,Married,M,82750.00,Consumer Staples,80236,39,Platinum,1,15000.00,ANNUAL,ACTIVE,3,12,2013,NULL,NULL,NULL
A03187,Griffith,Married,F,74195.00,Information Technology,80236,51,Bronze,1,5000.00,ANNUAL,ACTIVE,3,12,2010,NULL,NULL,NULL
A03212,Gregory,Married,F,61254.00,Financials,80236,55,Gold,2,9000.00,ANNUAL,ACTIVE,3,10,2010,NULL,NULL,NULL
A06390,Cain,Married,M,59591.00,Materials,80236,59,Gold,2,9000.00,ANNUAL,ACTIVE,2,29,2012,NULL,NULL,NULL
A08234,Castro,Married,F,112069.00,Information Technology,80236,28,Silver,1,7000.00,ANNUAL,ACTIVE,2,28,2013,NULL,NULL,NULL
A08260,Buchanan,Married,M,65254.00,Energy,80236,33,Silver,3,7000.00,MONTHLY,ACTIVE,2,28,2013,NULL,NULL,NULL
A08203,McGee,Married,F,99159.00,Financials,80236,38,Silver,1,7000.00,ANNUAL,ACTIVE,2,28,2013,NULL,NULL,NULL
A05407,Schmidt,Married,M,60471.00,Industrials,80236,26,Gold,3,9000.00,QUARTERLY,ACTIVE,2,28,2011,NULL,NULL,NULL
A08177,Wallace,Married,M,113510.00,Financials,80236,69,Bronze,1,5000.00,ANNUAL,ACTIVE,2,27,2013,NULL,NULL,NULL
A06479,Sherman,Married,M,75396.00,Energy,80236,64,Platinum,3,15000.00,ANNUAL,ACTIVE,2,27,2012,NULL,NULL,NULL
A03061,Hoffman,Married,M,64204.00,Financials,80236,66,Silver,1,7000.00,ANNUAL,ACTIVE,2,26,2010,NULL,NULL,NULL
A03124,Scott,Married,M,119844.00,Financials,80236,78,Silver,3,7000.00,ANNUAL,ACTIVE,2,26,2010,NULL,NULL,NULL
A08173,Saunders,Married,F,88444.00,Consumer Staples,80236,62,Platinum,3,15000.00,MONTHLY,ACTIVE,2,25,2013,NULL,NULL,NULL
A05393,Bailey,Married,M,106716.00,Financials,80236,36,Gold,3,9000.00,ANNUAL,ACTIVE,2,25,2011,NULL,NULL,NULL
A03035,Barber,Married,F,100279.00,Consumer Discretionary,80236,58,Platinum,2,15000.00,ANNUAL,ACTIVE,2,25,2010,NULL,NULL,NULL
A00246,Carlson,Widowed,F,60812.00,Industrials,80236,48,Platinum,0,15000.00,ANNUAL,ACTIVE,2,25,2008,NULL,NULL,NULL
A03048,Richards,Married,F,85934.00,Materials,80236,29,Bronze,2,5000.00,ANNUAL,ACTIVE,2,24,2010,NULL,NULL,NULL
A03054,Morrison,Married,M,93092.00,Energy,80236,37,Platinum,3,15000.00,ANNUAL,ACTIVE,2,24,2010,NULL,NULL,NULL
A03051,Grant,Married,M,119846.00,Energy,80236,54,Bronze,2,5000.00,ANNUAL,ACTIVE,2,23,2010,NULL,NULL,NULL
A01307,Wade,Married,F,67929.00,Real Estate,80236,36,Gold,1,9000.00,ANNUAL,ACTIVE,2,17,2009,NULL,NULL,NULL
A02939,Norris,Single,M,94617.00,Unclassified,80236,34,Gold,0,9000.00,SEMI-ANNUAL,ACTIVE,2,16,2010,NULL,NULL,NULL
A05179,Clarke,Married,M,65729.00,Real Estate,80236,50,Bronze,2,5000.00,ANNUAL,ACTIVE,2,14,2011,NULL,NULL,NULL
A05335,Smith,Married,M,88202.00,Consumer Staples,80236,35,Silver,2,7000.00,MONTHLY,ACTIVE,2,8,2011,NULL,NULL,NULL
A06338,Benson,Married,M,108153.00,Information Technology,80236,56,Bronze,2,5000.00,ANNUAL,ACTIVE,2,7,2012,NULL,NULL,NULL
A02878,Lindsey,Married,M,84796.00,Health Care,80236,30,Silver,1,7000.00,QUARTERLY,ACTIVE,2,5,2010,NULL,NULL,NULL
A02885,Robertson,Married,M,75215.00,Telecommunication Services,80236,45,Platinum,2,15000.00,ANNUAL,ACTIVE,2,2,2010,NULL,NULL,NULL
A08054,Reeves,Single,M,80711.00,Real Estate,80236,26,Platinum,0,15000.00,ANNUAL,ACTIVE,1,31,2013,NULL,NULL,NULL
A06337,Fleming,Married,M,66526.00,Financials,80236,40,Gold,2,9000.00,ANNUAL,ACTIVE,1,31,2012,NULL,NULL,NULL
A08011,Christensen,Married,M,99662.00,Consumer Discretionary,80236,53,Gold,3,9000.00,ANNUAL,ACTIVE,1,29,2013,NULL,NULL,NULL
A02829,Sims,Single,M,115101.00,Energy,80236,22,Platinum,0,15000.00,ANNUAL,ACTIVE,1,29,2010,NULL,NULL,NULL
A02685,McDaniel,Married,M,116656.00,Industrials,80236,64,Gold,2,9000.00,ANNUAL,ACTIVE,1,29,2010,NULL,NULL,NULL
A02838,Ryan,Married,F,115155.00,Financials,80236,72,Platinum,1,15000.00,ANNUAL,ACTIVE,1,29,2010,NULL,NULL,NULL
A01257,Fowler,Married,M,67362.00,Energy,80236,58,Gold,2,9000.00,ANNUAL,ACTIVE,1,29,2009,NULL,NULL,NULL
A02827,Martin,Married,M,95224.00,Unclassified,80236,43,Bronze,2,5000.00,ANNUAL,ACTIVE,1,28,2010,NULL,NULL,NULL
A05209,Walton,Married,F,101006.00,Real Estate,80236,61,Gold,1,9000.00,ANNUAL,ACTIVE,1,27,2011,NULL,NULL,NULL
A02758,Carr,Married,M,93161.00,Energy,80236,44,Platinum,2,15000.00,ANNUAL,ACTIVE,1,27,2010,NULL,NULL,NULL
A00171,Arnold,Married,M,44415.00,Health Care,80236,43,Silver,2,7000.00,ANNUAL,ACTIVE,1,25,2008,NULL,NULL,NULL
A05283,Ingram,Married,M,77312.00,Health Care,80236,33,Silver,3,7000.00,MONTHLY,ACTIVE,1,24,2011,NULL,NULL,NULL
A01224,Moran,Married,M,107406.00,Materials,80236,40,Gold,2,9000.00,ANNUAL,ACTIVE,1,21,2009,NULL,NULL,NULL
A02672,Gomez,Married,F,78227.00,Industrials,80236,45,Gold,3,9000.00,ANNUAL,ACTIVE,1,20,2010,NULL,NULL,NULL
A06299,Goodman,Married,F,51097.00,Industrials,80236,52,Silver,3,7000.00,SEMI-ANNUAL,ACTIVE,1,19,2012,NULL,NULL,NULL
A02753,Henry,Married,F,115821.00,Health Care,80236,45,Platinum,3,15000.00,MONTHLY,ACTIVE,1,18,2010,NULL,NULL,NULL
A07923,Barrett,Married,M,68174.00,Information Technology,80236,48,Silver,2,7000.00,ANNUAL,ACTIVE,1,16,2013,NULL,NULL,NULL
A02558,Fuller,Married,M,108356.00,Unclassified,80236,43,Silver,2,7000.00,ANNUAL,ACTIVE,1,15,2010,NULL,NULL,NULL
A01207,Page,Married,M,63865.00,Energy,80236,37,Bronze,2,5000.00,ANNUAL,ACTIVE,1,14,2009,NULL,NULL,NULL
A01199,Ball,Single,M,102679.00,Real Estate,80236,26,Bronze,0,5000.00,SEMI-ANNUAL,ACTIVE,1,7,2009,NULL,NULL,NULL
A01192,Hayes,Married,M,74191.00,Consumer Discretionary,80236,49,Platinum,1,15000.00,ANNUAL,ACTIVE,1,5,2009,NULL,NULL,NULL
A07841,Perry,Married,M,59447.00,Materials,80238,34,Gold,2,9000.00,ANNUAL,ACTIVE,12,31,2012,NULL,NULL,NULL
A07859,Haynes,Married,F,36563.00,Health Care,80238,41,Silver,2,7000.00,ANNUAL,ACTIVE,12,31,2012,NULL,NULL,NULL
A07801,Cortez,Married,M,118575.00,Information Technology,80238,46,Silver,1,7000.00,ANNUAL,ACTIVE,12,31,2012,NULL,NULL,NULL
A07780,Graves,Married,M,36316.00,Unclassified,80238,57,Platinum,1,15000.00,MONTHLY,ACTIVE,12,31,2012,NULL,NULL,NULL
A07812,Snyder,Married,M,56140.00,Financials,80238,59,Gold,3,9000.00,ANNUAL,ACTIVE,12,31,2012,NULL,NULL,NULL
A02607,Hampton,Married,M,67564.00,Health Care,80238,46,Bronze,3,5000.00,ANNUAL,ACTIVE,12,31,2009,NULL,NULL,NULL
A02534,Brooks,Married,F,41411.00,Consumer Staples,80238,48,Platinum,1,15000.00,ANNUAL,ACTIVE,12,31,2009,NULL,NULL,NULL
A01165,Alvarado,Married,M,97021.00,Financials,80238,46,Platinum,3,15000.00,ANNUAL,ACTIVE,12,31,2008,NULL,NULL,NULL
A02484,Wright,Married,M,116135.00,Financials,80238,35,Bronze,2,5000.00,ANNUAL,ACTIVE,12,30,2009,NULL,NULL,NULL
A02520,Hill,Married,M,64241.00,Telecommunication Services,80238,36,Bronze,2,5000.00,ANNUAL,ACTIVE,12,30,2009,NULL,NULL,NULL
A01135,Logan,Married,F,83175.00,Unclassified,80238,61,Silver,2,7000.00,SEMI-ANNUAL,ACTIVE,12,30,2008,NULL,NULL,NULL
A02494,Taylor,Married,M,104889.00,Telecommunication Services,80238,34,Platinum,2,15000.00,MONTHLY,ACTIVE,12,29,2009,NULL,NULL,NULL
A02519,Evans,Married,M,91656.00,Industrials,80238,42,Bronze,2,5000.00,QUARTERLY,ACTIVE,12,29,2009,NULL,NULL,NULL
A07775,Rogers,Single,M,86040.00,Unclassified,80238,20,Gold,0,9000.00,ANNUAL,ACTIVE,12,28,2012,NULL,NULL,NULL
A02504,Gibson,Married,M,96562.00,Consumer Staples,80238,61,Silver,1,7000.00,ANNUAL,ACTIVE,12,23,2009,NULL,NULL,NULL
A06181,Fernandez,Married,M,99784.00,Health Care,80238,65,Gold,2,9000.00,ANNUAL,ACTIVE,12,22,2011,NULL,NULL,NULL
A07736,Thompson,Single,M,112201.00,Financials,80238,25,Bronze,0,5000.00,ANNUAL,ACTIVE,12,21,2012,NULL,NULL,NULL
A07750,Turner,Married,M,85972.00,Energy,80238,53,Silver,3,7000.00,MONTHLY,ACTIVE,12,21,2012,NULL,NULL,NULL
A06183,Daniels,Married,M,110158.00,Materials,80238,35,Gold,3,9000.00,ANNUAL,ACTIVE,12,21,2011,NULL,NULL,NULL
A07689,Dixon,Married,M,79471.00,Energy,80238,63,Platinum,2,15000.00,QUARTERLY,ACTIVE,12,20,2012,NULL,NULL,NULL
A07731,Matthews,Married,M,61190.00,Telecommunication Services,80238,38,Platinum,3,15000.00,ANNUAL,ACTIVE,12,19,2012,NULL,NULL,NULL
A02468,Kim,Married,M,117083.00,Health Care,80238,33,Silver,2,7000.00,ANNUAL,ACTIVE,12,18,2009,NULL,NULL,NULL
A02474,Ballard,Single,M,50530.00,Consumer Staples,80238,49,Silver,0,7000.00,SEMI-ANNUAL,ACTIVE,12,18,2009,NULL,NULL,NULL
A07631,Cortez,Single,M,70019.00,Real Estate,80238,27,Platinum,0,15000.00,ANNUAL,ACTIVE,12,7,2012,NULL,NULL,NULL
A06137,Collins,Married,M,41561.00,Materials,80238,64,Platinum,3,15000.00,ANNUAL,ACTIVE,12,7,2011,NULL,NULL,NULL
A10302,Garrett,Married,M,80268.00,Utilities,80238,36,Bronze,3,5000.00,MONTHLY,ACTIVE,11,29,2013,NULL,NULL,NULL
A06134,Robinson,Married,M,62900.00,Information Technology,80238,43,Platinum,3,15000.00,ANNUAL,ACTIVE,11,29,2011,NULL,NULL,NULL
A05013,Carlson,Married,M,101593.00,Information Technology,80238,51,Silver,3,7000.00,ANNUAL,ACTIVE,11,29,2010,NULL,NULL,NULL
A10329,Jefferson,Married,M,103787.00,Financials,80238,41,Bronze,1,5000.00,ANNUAL,ACTIVE,11,28,2013,NULL,NULL,NULL
A05016,Guzman,Married,F,70031.00,Materials,80238,35,Platinum,1,15000.00,ANNUAL,ACTIVE,11,26,2010,NULL,NULL,NULL
A10297,Bowen,Married,M,90533.00,Financials,80238,61,Platinum,3,15000.00,MONTHLY,ACTIVE,11,25,2013,NULL,NULL,NULL
A10277,Reese,Married,F,114492.00,Information Technology,80238,43,Gold,2,9000.00,ANNUAL,ACTIVE,11,21,2013,NULL,NULL,NULL
A07535,Kelly,Married,F,119110.00,Information Technology,80238,36,Platinum,3,15000.00,MONTHLY,ACTIVE,11,19,2012,NULL,NULL,NULL
A02342,Brooks,Married,F,76421.00,Utilities,80238,52,Bronze,3,5000.00,SEMI-ANNUAL,ACTIVE,11,19,2009,NULL,NULL,NULL
A10176,King,Married,M,54859.00,Industrials,80238,36,Bronze,2,5000.00,MONTHLY,ACTIVE,11,5,2013,NULL,NULL,NULL
A00881,Hart,Married,M,73377.00,Consumer Staples,80238,36,Bronze,3,5000.00,SEMI-ANNUAL,ACTIVE,10,31,2008,NULL,NULL,NULL
A10028,Gilbert,Single,M,72672.00,Energy,80238,50,Silver,0,7000.00,ANNUAL,ACTIVE,10,30,2013,NULL,NULL,NULL
A10026,Gibbs,Single,M,103959.00,Industrials,80238,50,Silver,0,7000.00,ANNUAL,ACTIVE,10,28,2013,NULL,NULL,NULL
A04905,Frank,Married,M,64379.00,Information Technology,80238,36,Platinum,3,15000.00,SEMI-ANNUAL,ACTIVE,10,22,2010,NULL,NULL,NULL
A02224,Bowen,Married,M,47052.00,Consumer Staples,80238,69,Platinum,2,15000.00,ANNUAL,ACTIVE,10,20,2009,NULL,NULL,NULL
A06027,Ferguson,Married,M,55428.00,Consumer Discretionary,80238,40,Platinum,2,15000.00,ANNUAL,ACTIVE,10,17,2011,NULL,NULL,NULL
A09968,Cannon,Married,M,81281.00,Information Technology,80238,58,Silver,3,7000.00,SEMI-ANNUAL,ACTIVE,10,15,2013,NULL,NULL,NULL
A07443,Thompson,Married,M,48377.00,Unclassified,80238,47,Bronze,3,5000.00,SEMI-ANNUAL,ACTIVE,10,15,2012,NULL,NULL,NULL
A02202,Bryan,Married,M,40458.00,Consumer Staples,80238,37,Gold,2,9000.00,ANNUAL,ACTIVE,10,15,2009,NULL,NULL,NULL
A02201,Norman,Single,F,91298.00,Health Care,80238,35,Silver,0,7000.00,ANNUAL,ACTIVE,10,14,2009,NULL,NULL,NULL
A00864,Tyler,Married,M,108524.00,Unclassified,80238,38,Bronze,1,5000.00,ANNUAL,ACTIVE,10,13,2008,NULL,NULL,NULL
A09988,Pena,Married,F,69445.00,Industrials,80238,52,Silver,2,7000.00,MONTHLY,ACTIVE,10,8,2013,NULL,NULL,NULL
A09941,Armstrong,Married,M,66111.00,Materials,80238,40,Silver,2,7000.00,SEMI-ANNUAL,ACTIVE,9,30,2013,NULL,NULL,NULL
A07412,Sandoval,Married,M,117033.00,Information Technology,80238,60,Gold,3,9000.00,ANNUAL,ACTIVE,9,28,2012,NULL,NULL,NULL
A09827,Gordon,Married,F,64963.00,Financials,80238,52,Bronze,3,5000.00,ANNUAL,ACTIVE,9,26,2013,NULL,NULL,NULL
A00823,Reyes,Married,M,79446.00,Financials,80238,46,Silver,1,7000.00,MONTHLY,ACTIVE,9,26,2008,NULL,NULL,NULL
A07402,Saunders,Married,F,75964.00,Unclassified,80238,55,Gold,2,9000.00,ANNUAL,ACTIVE,9,25,2012,NULL,NULL,NULL
A02090,Huff,Married,M,67761.00,Financials,80238,40,Gold,1,9000.00,ANNUAL,ACTIVE,9,25,2009,NULL,NULL,NULL
A09793,Tucker,Married,M,77828.00,Consumer Staples,80238,35,Silver,2,7000.00,ANNUAL,ACTIVE,9,24,2013,NULL,NULL,NULL
A02105,Reyes,Married,F,103565.00,Energy,80238,28,Bronze,3,5000.00,ANNUAL,ACTIVE,9,24,2009,NULL,NULL,NULL
A00803,Castro,Married,F,57668.00,Financials,80238,48,Bronze,1,5000.00,ANNUAL,ACTIVE,9,23,2008,NULL,NULL,NULL
A09780,Patton,Married,M,85997.00,Health Care,80238,42,Bronze,3,5000.00,ANNUAL,ACTIVE,9,20,2013,NULL,NULL,NULL
A04838,Garza,Married,M,110370.00,Real Estate,80238,47,Platinum,1,15000.00,ANNUAL,ACTIVE,9,7,2010,NULL,NULL,NULL
A01968,Boone,Married,M,52369.00,Industrials,80238,34,Bronze,2,5000.00,ANNUAL,ACTIVE,9,4,2009,NULL,NULL,NULL
A07337,Ballard,Married,F,66143.00,Industrials,80238,29,Platinum,3,15000.00,MONTHLY,ACTIVE,8,31,2012,NULL,NULL,NULL
A07348,Walton,Married,M,95120.00,Consumer Staples,80238,50,Platinum,1,15000.00,ANNUAL,ACTIVE,8,31,2012,NULL,NULL,NULL
A04640,Gray,Single,M,92273.00,Telecommunication Services,80238,24,Bronze,0,5000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04712,Gordon,Married,M,51136.00,Unclassified,80238,33,Silver,3,7000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04773,Reid,Married,M,67988.00,Health Care,80238,35,Bronze,3,5000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04785,Manning,Married,M,38443.00,Unclassified,80238,39,Platinum,3,15000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04744,Spencer,Married,M,118411.00,Telecommunication Services,80238,42,Platinum,2,15000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04656,Lawson,Married,M,64762.00,Financials,80238,45,Silver,2,7000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04565,Clayton,Married,M,93340.00,Health Care,80238,53,Platinum,3,15000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04647,Waters,Married,M,58290.00,Consumer Staples,80238,57,Platinum,1,15000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A04762,Wagner,Married,F,100308.00,Health Care,80238,63,Platinum,1,15000.00,ANNUAL,ACTIVE,8,31,2010,NULL,NULL,NULL
A09646,Rice,Single,M,54485.00,Unclassified,80238,34,Silver,0,7000.00,SEMI-ANNUAL,ACTIVE,8,30,2013,NULL,NULL,NULL
A09634,Robbins,Married,M,93979.00,Industrials,80238,62,Silver,1,7000.00,MONTHLY,ACTIVE,8,30,2013,NULL,NULL,NULL
A00737,Bass,Married,M,38130.00,Industrials,80238,57,Platinum,2,15000.00,MONTHLY,ACTIVE,8,29,2008,NULL,NULL,NULL
A09576,Thompson,Married,M,118181.00,Consumer Discretionary,80238,61,Silver,2,7000.00,SEMI-ANNUAL,ACTIVE,8,26,2013,NULL,NULL,NULL
A04521,Owen,Married,M,49093.00,Utilities,80238,40,Silver,1,7000.00,SEMI-ANNUAL,ACTIVE,8,26,2010,NULL,NULL,NULL
A04473,Hubbard,Married,M,81650.00,Consumer Discretionary,80238,49,Gold,3,9000.00,ANNUAL,ACTIVE,8,23,2010,NULL,NULL,NULL
A01989,Cobb,Married,M,103264.00,Unclassified,80238,59,Gold,1,9000.00,QUARTERLY,ACTIVE,8,19,2009,NULL,NULL,NULL
A04397,Huff,Married,F,95764.00,Energy,80238,43,Bronze,3,5000.00,SEMI-ANNUAL,ACTIVE,8,13,2010,NULL,NULL,NULL
A09427,Austin,Married,M,48736.00,Materials,80238,46,Silver,1,7000.00,MONTHLY,ACTIVE,7,31,2013,NULL,NULL,NULL
A07232,Garcia,Married,M,53079.00,Materials,80238,59,Bronze,3,5000.00,ANNUAL,ACTIVE,7,31,2012,NULL,NULL,NULL
A04301,Pittman,Widowed,F,106337.00,Industrials,80238,56,Gold,0,9000.00,ANNUAL,ACTIVE,7,30,2010,NULL,NULL,NULL
A09276,Evans,Married,M,77756.00,Consumer Staples,80238,66,Gold,1,9000.00,MONTHLY,ACTIVE,7,29,2013,NULL,NULL,NULL
A07171,Medina,Married,F,78271.00,Telecommunication Services,80238,37,Gold,2,9000.00,ANNUAL,ACTIVE,7,23,2012,NULL,NULL,NULL
A01909,Parker,Married,F,105968.00,Utilities,80238,42,Silver,1,7000.00,QUARTERLY,ACTIVE,7,23,2009,NULL,NULL,NULL
A01906,Patterson,Married,M,55444.00,Telecommunication Services,80238,64,Platinum,2,15000.00,ANNUAL,ACTIVE,7,23,2009,NULL,NULL,NULL
A01904,Harris,Married,M,75973.00,Unclassified,80238,61,Platinum,2,15000.00,ANNUAL,ACTIVE,7,22,2009,NULL,NULL,NULL
A01885,George,Married,M,68595.00,Industrials,80238,58,Silver,3,7000.00,ANNUAL,ACTIVE,7,21,2009,NULL,NULL,NULL
A04221,Lawson,Married,M,91815.00,Financials,80238,53,Gold,2,9000.00,MONTHLY,ACTIVE,7,20,2010,NULL,NULL,NULL
A09334,Barnes,Married,M,59886.00,Industrials,80238,36,Gold,1,9000.00,ANNUAL,ACTIVE,7,19,2013,NULL,NULL,NULL
A04151,Rice,Divorced,F,102614.00,Telecommunication Services,80238,64,Bronze,0,5000.00,ANNUAL,ACTIVE,6,30,2010,NULL,NULL,NULL
A00561,Weber,Married,M,43945.00,Consumer Discretionary,80238,34,Bronze,2,5000.00,MONTHLY,ACTIVE,6,30,2008,NULL,NULL,NULL
A09181,Meyer,Married,M,35667.00,Industrials,80238,44,Gold,1,9000.00,ANNUAL,ACTIVE,6,28,2013,NULL,NULL,NULL
A04122,Chavez,Married,M,94440.00,Energy,80238,46,Bronze,2,5000.00,ANNUAL,ACTIVE,6,28,2010,NULL,NULL,NULL
A04113,Vaughn,Married,M,95892.00,Information Technology,80238,57,Silver,1,7000.00,ANNUAL,ACTIVE,6,25,2010,NULL,NULL,NULL
A09158,Henry,Married,M,35136.00,Industrials,80238,49,Platinum,1,15000.00,MONTHLY,ACTIVE,6,24,2013,NULL,NULL,NULL
A04101,Wagner,Married,M,106549.00,Telecommunication Services,80238,46,Silver,1,7000.00,SEMI-ANNUAL,ACTIVE,6,24,2010,NULL,NULL,NULL
A04099,Wright,Widowed,F,57177.00,Consumer Discretionary,80238,68,Gold,0,9000.00,ANNUAL,ACTIVE,6,24,2010,NULL,NULL,NULL
A04090,Pratt,Married,M,100146.00,Information Technology,80238,75,Bronze,2,5000.00,ANNUAL,ACTIVE,6,23,2010,NULL,NULL,NULL
A07078,Clarke,Married,F,110993.00,Telecommunication Services,80238,44,Silver,2,7000.00,MONTHLY,ACTIVE,6,22,2012,NULL,NULL,NULL
A05801,Palmer,Married,F,58843.00,Consumer Discretionary,80238,73,Platinum,3,15000.00,MONTHLY,ACTIVE,6,22,2011,NULL,NULL,NULL
A01781,Ray,Married,M,55957.00,Industrials,80238,34,Platinum,1,15000.00,ANNUAL,ACTIVE,6,18,2009,NULL,NULL,NULL
A00520,Reynolds,Married,M,105349.00,Consumer Staples,80238,30,Gold,3,9000.00,ANNUAL,ACTIVE,6,9,2008,NULL,NULL,NULL
A07009,Pierce,Divorced,F,89596.00,Energy,80238,40,Bronze,0,5000.00,MONTHLY,ACTIVE,6,8,2012,NULL,NULL,NULL
A01740,Todd,Single,M,63329.00,Real Estate,80238,34,Bronze,0,5000.00,ANNUAL,ACTIVE,6,2,2009,NULL,NULL,NULL
A03894,Luna,Married,M,119681.00,Telecommunication Services,80238,40,Silver,1,7000.00,SEMI-ANNUAL,ACTIVE,5,31,2010,NULL,NULL,NULL
A07023,Dixon,Single,M,79807.00,Unclassified,80238,30,Gold,0,9000.00,MONTHLY,ACTIVE,5,30,2012,NULL,NULL,NULL
